243,기술혁신관리와정책
244,빅데이터분석경영
245,데이터마이닝
246,서비스경영론(창업종합설계)
247,창업과지식재산실습
248,품질SCM론
249,통계적품질관리
250,노사관계론
251,수학적사고
252,대학수학
253,선형대수학
254,이산수학
255,미분방정식
256,응용확률및통계
257,기초확률및통계
258,물리적사고와실험1
259,일반물리학
260,전산활용및실습
261,4차산업과과학
262,일반생물학
263,지구과학
264,인간의삶과적정기술
265,현대사회와가족
266,빅데이터활용
267,기술과경영
268,창의적사고와글쓰기
269,한자와언어생활
270,언어생활사
271,우리문학의이야기
272,독서와토론
273,영어청해1
274,영어읽기와쓰기1
275,영어회화1
276,영어회화2
277,기초영어회화1
278,전문영어쓰기
279,시사영어
280,영어토론과발표
281,언어학개론
282,프리젠테이션이론과실습
283,일본어회화1
284,중국어회화1
285,외국인을위한한국어1
286,외국인을위한한국어2
287,생활광학
288,대학생활과비전
289,한국사
290,문명과역사
291,자기계발세미나
292,철학
293,동양철학과사상
294,영어연극
295,심리학
296,사회학
297,미국사회와문화
298,영화와현대사회
299,동아시아사회와문화
300,한국독립운동사
301,정치학의이해
302,문화인류학
303,진로선택과취업준비
304,천안학
305,한국인과한국사회
306,현대인의정신건강
307,통일문제의이해
308,삶과죽음
309,스킨스쿠버
310,테니스
311,배드민턴
312,스쿼시
313,태권도
314,윈드서핑
315,스포츠댄스
316,보디빌딩
317,레크리에이션
318,골프
319,스포츠마사지
320,필라테스
321,축구
322,스포츠한국사
323,음악의이해
324,합창
325,우쿨렐레
326,사회봉사
327,대중문화읽기
328,인체와건강
329,사진촬영과감상
330,오페라의이해
331,예술과철학
332,서양미술의이해
333,기술과경제
334,과학기술과 지식재산
335,기술창업스타트
336,교육학개론
337,학교현장실습
338,공업교과교재연구및지도방법
339,교육과정
340,교육평가
341,교육방법및교육공학
342,교육사회
343,교육철학및교육사
344,교육심리
345,공업교과교육론
346,교육행정및교육경영
347,학교폭력예방및학생의이해
348,특수교육학개론
349,교직실무
350,교육봉사활동
351,공업교과평가방법
352,공업논리및논술에관한교육
353,성인학습론
354,장애인직업재활론
355,직업능력개발정책의이해
356,HRD개론
357,교수설계및교육방법
358,e-learning개론
359,창의력개발실습
360,미래탐색과생애설계
361,기업내교육론
362,일터학습개론
363,기업가정신과리더쉽커뮤니케이션
364,현대사회와직업윤리
365,NCS교육기획
366,학습자이해와상담
367,물리기초
368,대학수학기초
369,정역학
370,제어공학및설계
