248,관리회계실무
249,졸업및경력개발1
250,졸업및경력개발2
251,졸업및경력개발3
252,금융시장론
253,기업법
254,혁신경제분석
255,문화경영론
256,사회적기업경영론
257,인력경영론(캡스톤디자인)
258,노동시장론
259,기업문화론
260,임금관리론
261,경영경제학
262,데이터마이닝
263,조직행동론
264,기술창업
265,과학기술국제경영
266,기술경영론
267,품질관리론(캡스톤디자인)
268,빅데이터분석경영
269,서비스경영론(캡스톤디자인)
270,창업마케팅
271,창업과지식재산실습
272,미적분학Ⅰ
273,미적분학Ⅱ
274,기초수학
275,선형대수학
276,이산수학
277,미분방정식
278,응용확률및통계
279,푸리에해석
280,기초미적분학1
281,일반물리및실험2
282,레이져과학
283,생활광학
284,전산활용및실습
285,지구과학
286,인간의삶과적정기술
287,현대사회와가족
288,빅데이터금융
289,기술과사회
290,기술과경영
291,교육학개론
292,교과교재연구및지도법
293,교육과정
294,교육평가
295,교육방법및교육공학
296,교육사회
297,성인학습론
298,장애인직업재활론
299,교육철학및교육사
300,경력개발론
301,교육심리
302,교과교육론
303,교육행정및교육경영
304,학교폭력의예방및대책
305,직업능력개발 정책의 이해 
306,HRD개론
307,교수설계및교육방법
308,e-learning개론
309,창의력개발실습
310,미래탐색과생애설계
311,일터학습프로그램개발
312,기업내교육론
313,일터학습개론
314,기업가정신과 리더쉽커뮤니케이션
315,특수교육학개론
316,교직실무
317,교육봉사활동
318,자기주도교과학습
319,현대사회와직업윤리
320,논리및논술에관한교육
321,NCS교육기획
322,창의적사고와글쓰기
323,생활한문
324,한자와언어생활
325,우리문학의이야기
326,독서와토론
327,영어1
328,영어청해1
329,영어2
330,영어회화1
331,영어회화2
332,기초영어회화1
333,대학기초영어
334,전문영어쓰기
335,영어토론과발표
336,프리젠테이션이론과실습
337,일본어Ⅰ
338,일본어Ⅱ
339,중국어Ⅰ
340,외국인을위한한국어1
341,외국인을위한한국어2
342,세상을움직인과학이야기
343,문명과역사
344,자기계발세미나
345,철학
346,동양철학과사상
347,환경과생태
348,영어연극
349,심리학입문
350,생활속의물리
351,디지털혁명과시민사회
352,한국독립운동사
353,여성학
354,정치학의이해
355,문화인류학
356,진로선택과취업준비
357,천안학
358,한국인과한국사회
359,현대인의정신건강
360,국궁
361,스킨스쿠버
362,테니스
363,배드민턴
364,스쿼시
365,태권도
366,스키
367,스포츠댄스
368,보디빌딩
369,레크리에이션
370,골프
371,스포츠마사지
372,조정
373,축구
374,음악감상
375,사회봉사
376,대중문화읽기
377,인체와건강
378,사진촬영과감상
379,오페라의이해
380,예술과철학
381,기술창업의 핵심
382,기술창업시뮬레이션
383,공장설비계획
384,디스플레이공학
385,현장학습개론
386,현장실무2
387,미술사
388,미적분학
389,시퀀스제어및실습
390,기계가공학
391,3D CAD
392,기전공학기초설계2
393,기전공학요소설계2
394,경영전산활용및실습
395,경영기초실습2
396,응용CAD및실습
397,기계공학기초설계2
